Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
Time [ms] , RC Throttle [pct] , RC Steering [pct] , Motor PWM [byte] , Servo Angle [deg]
207515 , 0.11 , -3.58 , 100.00 , -4.25 , 250 , 83.09
207582 , 2.83 , -0.46 , 100.00 , -3.50 , 250 , 83.10
207647 , -0.61 , -2.24 , 100.00 , -4.75 , 250 , 82.34
207714 , -9.02 , -0.55 , 100.00 , 2.00 , 250 , 81.91
207779 , -0.11 , -4.20 , 100.00 , 2.75 , 250 , 82.17
207845 , 2.03 , 3.74 , 100.00 , 1.25 , 250 , 82.34
207911 , -2.92 , -1.73 , 100.00 , 3.25 , 250 , 82.38
207977 , -2.38 , 0.41 , 100.00 , 1.75 , 250 , 82.01
208044 , 3.47 , 1.53 , 100.00 , 3.25 , 250 , 82.85
208109 , -3.25 , -0.69 , 100.00 , -4.00 , 250 , 81.23
208176 , -2.53 , -3.85 , 100.00 , 1.50 , 250 , 81.53
208241 , 2.77 , -0.50 , 100.00 , 3.25 , 250 , 82.34
208307 , 4.81 , -0.04 , 100.00 , 1.50 , 250 , 82.87
208373 , 4.54 , -1.68 , 100.00 , 3.25 , 250 , 83.84
208439 , 3.68 , -2.23 , 100.00 , 1.50 , 250 , 84.18
208505 , -0.42 , -0.54 , 100.00 , 3.25 , 250 , 84.46
208571 , 0.11 , 0.27 , 100.00 , -2.50 , 250 , 83.53
208636 , -6.00 , -0.23 , 100.00 , 1.50 , 250 , 83.16
208703 , -10.85 , 2.28 , 100.00 , 3.00 , 250 , 82.04
208769 , -8.85 , -0.45 , 100.00 , -4.00 , 250 , 79.77
208835 , -6.78 , -1.50 , 100.00 , 3.25 , 250 , 79.89
208901 , 6.91 , -0.81 , 100.00 , 1.50 , 250 , 80.78
208967 , 5.33 , 2.37 , 100.00 , 3.50 , 250 , 81.99
209033 , 2.58 , -0.38 , 100.00 , 3.25 , 250 , 82.56
209098 , 12.55 , -1.46 , 100.00 , 1.50 , 250 , 84.08
209165 , 6.90 , -3.62 , 100.00 , 3.25 , 250 , 85.35
209230 , -3.85 , 0.67 , 100.00 , -4.00 , 250 , 83.60
209297 , -8.01 , -0.78 , 100.00 , 3.25 , 250 , 83.43
209362 , -0.63 , -1.32 , 100.00 , 1.50 , 250 , 83.21
209429 , -14.36 , 0.54 , 100.00 , 1.75 , 250 , 81.40
209495 , -8.53 , -1.83 , 100.00 , 3.25 , 250 , 80.68
209560 , -2.25 , -1.71 , 100.00 , 1.75 , 250 , 80.39
209627 , -0.92 , 1.39 , 100.00 , 3.25 , 250 , 80.71
209692 , 7.23 , -0.67 , 100.00 , 1.75 , 250 , 81.66
209759 , 9.20 , 0.07 , 100.00 , 3.00 , 250 , 83.23
209824 , 5.15 , 1.39 , 100.00 , 2.00 , 250 , 83.90
209891 , -1.14 , 3.36 , 100.00 , -4.00 , 250 , 82.66
209956 , 0.30 , -1.17 , 100.00 , 3.25 , 250 , 83.62
210022 , 0.56 , -1.97 , 100.00 , 1.75 , 250 , 83.60
210088 , -2.75 , -3.00 , 100.00 , 3.25 , 250 , 83.57
210154 , -1.20 , 0.67 , 100.00 , 1.50 , 250 , 83.27
210221 , 0.24 , 3.58 , 100.00 , 3.00 , 250 , 83.62
210286 , -4.03 , -0.72 , 100.00 , 3.25 , 250 , 83.30
210352 , 1.04 , -1.45 , 100.00 , 0.50 , 250 , 83.11
210418 , 0.88 , 2.95 , 100.00 , -4.00 , 250 , 82.31
210484 , -7.11 , 1.29 , 100.00 , -6.50 , 250 , 80.43
210550 , 0.17 , -3.37 , 100.00 , -11.25 , 250 , 78.92
210616 , 11.10 , 3.73 , 100.00 , -8.50 , 250 , 79.87
210682 , 9.56 , -0.62 , 100.00 , -7.75 , 250 , 80.46
210748 , 7.34 , 5.61 , 100.00 , -7.50 , 250 , 80.73
210813 , 8.22 , 1.60 , 100.00 , -9.25 , 250 , 80.73
210880 , 12.01 , 0.68 , 100.00 , -7.75 , 250 , 81.70
210946 , 3.21 , -1.63 , 100.00 , -9.75 , 250 , 80.95
211012 , 10.18 , -0.29 , 100.00 , -14.00 , 250 , 80.51
211078 , 12.19 , 0.92 , 100.00 , -8.00 , 250 , 81.93
211144 , 4.20 , -3.45 , 100.00 , -7.75 , 250 , 81.70
211210 , 12.45 , -0.46 , 100.00 , -9.00 , 250 , 82.32
211275 , 5.15 , 1.36 , 100.00 , -0.50 , 250 , 83.68
211342 , -1.47 , -3.12 , 100.00 , 3.25 , 250 , 84.04
211407 , 0.67 , -2.97 , 100.00 , 1.75 , 250 , 84.02
211474 , -1.61 , -0.40 , 100.00 , 3.25 , 250 , 84.13
211539 , -14.02 , -0.83 , 100.00 , 3.50 , 250 , 82.50
211605 , -7.30 , -0.34 , 100.00 , 2.00 , 250 , 81.50
211672 , -5.50 , -1.64 , 100.00 , -2.50 , 250 , 80.05
211737 , -2.00 , 0.75 , 100.00 , 1.75 , 250 , 80.36
211804 , 8.63 , -3.10 , 100.00 , 3.25 , 250 , 81.92
211869 , 7.44 , 0.33 , 100.00 , -3.75 , 250 , 81.82
211936 , 10.67 , -2.88 , 100.00 , 3.50 , 250 , 84.20
212001 , 1.82 , 1.66 , 100.00 , 3.25 , 250 , 84.59
212067 , -0.71 , -2.64 , 100.00 , 2.00 , 250 , 84.41
212133 , -5.94 , 0.21 , 100.00 , 3.25 , 250 , 83.91
212199 , -10.36 , 1.88 , 100.00 , 1.75 , 250 , 82.44
212265 , -5.64 , -0.24 , 100.00 , 3.50 , 250 , 82.13
212331 , -1.70 , 1.58 , 100.00 , -4.00 , 250 , 80.72
212398 , -8.38 , -0.38 , 100.00 , 1.75 , 250 , 80.32
212463 , 4.52 , -0.78 , 100.00 , 3.25 , 250 , 81.38
212529 , 6.40 , -0.27 , 100.00 , 1.75 , 250 , 82.20
212595 , 0.60 , 0.57 , 100.00 , 3.25 , 250 , 82.66
212661 , 7.55 , -1.74 , 100.00 , 1.75 , 250 , 83.60
212727 , 6.05 , -0.78 , 100.00 , 3.50 , 250 , 84.76
212793 , 1.69 , 3.71 , 100.00 , 1.75 , 250 , 84.83
212859 , -6.44 , -2.82 , 100.00 , 2.00 , 250 , 84.05
212925 , -6.55 , -1.39 , 100.00 , 3.50 , 250 , 83.52
212990 , -6.86 , -2.51 , 100.00 , -3.75 , 250 , 81.46
213057 , -8.76 , 1.65 , 100.00 , 3.50 , 250 , 81.29
213123 , -2.32 , -2.25 , 100.00 , 1.75 , 250 , 80.94
213189 , 3.19 , 1.48 , 100.00 , 3.25 , 250 , 81.79
213255 , -0.02 , -1.63 , 100.00 , 3.50 , 250 , 82.09
213320 , 2.37 , -2.71 , 100.00 , 1.75 , 250 , 82.33
213387 , 1.78 , -0.24 , 100.00 , 3.50 , 250 , 83.00
213452 , -1.27 , -2.30 , 100.00 , -4.00 , 250 , 81.64
213519 , 1.09 , 3.70 , 100.00 , 3.50 , 250 , 82.78
213584 , -0.17 , 1.91 , 100.00 , 1.75 , 250 , 82.67
213651 , 3.70 , -2.63 , 100.00 , -2.25 , 250 , 82.47
213716 , 8.87 , 0.40 , 100.00 , 3.25 , 250 , 84.40
213782 , 4.51 , 0.77 , 100.00 , 2.00 , 250 , 84.92
213849 , -4.89 , -0.69 , 100.00 , 3.50 , 250 , 84.59
213914 , -5.48 , 0.83 , 100.00 , 1.75 , 250 , 83.71
213981 , -1.58 , -1.92 , 100.00 , 3.50 , 250 , 83.89
214046 , -13.21 , 0.63 , 100.00 , 2.25 , 250 , 82.11
214113 , -7.57 , -1.80 , 100.00 , -2.00 , 250 , 80.44
214178 , -0.83 , -1.01 , 100.00 , 8.25 , 250 , 82.09
214244 , 1.51 , 3.78 , 100.00 , 7.50 , 250 , 82.87
214310 , 4.38 , -2.43 , 100.00 , 3.25 , 250 , 83.25
214376 , 3.09 , 0.99 , 100.00 , 7.50 , 250 , 84.68
214443 , -1.50 , 1.66 , 100.00 , 9.75 , 250 , 85.47
214508 , -2.46 , -0.41 , 100.00 , 10.00 , 250 , 85.95
214575 , -9.67 , 2.12 , 100.00 , 9.75 , 250 , 85.39
214640 , -12.81 , -0.79 , 100.00 , 11.75 , 250 , 84.83
214706 , -9.68 , -0.72 , 100.00 , 10.00 , 250 , 84.18
214772 , -10.93 , 4.37 , 100.00 , 7.00 , 250 , 83.00
214838 , -13.40 , 0.11 , 100.00 , 20.50 , 250 , 84.39
214904 , -1.06 , -0.87 , 100.00 , 12.50 , 250 , 84.52
214970 , -9.16 , 0.16 , 100.00 , 4.75 , 250 , 82.86
215035 , -5.36 , -1.78 , 100.00 , 2.00 , 250 , 81.99
215102 , -4.86 , -1.22 , 100.00 , 3.75 , 250 , 81.80
215168 , -2.81 , -2.97 , 100.00 , 2.00 , 250 , 81.40
215234 , 1.72 , -0.05 , 100.00 , 3.50 , 250 , 82.06
215300 , -4.94 , -2.36 , 100.00 , 2.00 , 250 , 81.39
215366 , 4.10 , -0.93 , 100.00 , 3.50 , 250 , 82.36
215432 , 1.45 , 0.20 , 100.00 , -2.25 , 250 , 81.71
215497 , -0.40 , 0.73 , 100.00 , 2.00 , 250 , 82.20
215564 , 3.38 , 2.43 , 100.00 , 3.50 , 250 , 83.06
215629 , 0.81 , -0.99 , 100.00 , 2.00 , 250 , 83.11
215696 , -1.41 , -1.98 , 100.00 , 3.50 , 250 , 83.30
215761 , 2.63 , 2.64 , 100.00 , 2.00 , 250 , 83.59
215828 , -1.70 , 0.89 , 100.00 , 2.00 , 250 , 83.44
215894 , -1.50 , -1.56 , 100.00 , 3.50 , 250 , 83.60
215959 , 3.24 , -1.46 , 100.00 , 2.00 , 250 , 83.96
216026 , -4.28 , 0.89 , 100.00 , 3.50 , 250 , 83.75
216091 , -4.04 , -1.96 , 100.00 , -3.50 , 250 , 82.08
216158 , -2.96 , 2.27 , 100.00 , 3.50 , 250 , 82.63
216223 , 0.68 , -1.27 , 100.00 , 3.50 , 250 , 82.97
216290 , -0.07 , 0.59 , 100.00 , 2.00 , 250 , 82.91
216355 , -3.50 , -2.20 , 100.00 , 3.75 , 250 , 82.88
216421 , -0.54 , 0.24 , 100.00 , 2.00 , 250 , 82.74
216487 , 0.18 , -3.60 , 100.00 , 3.50 , 250 , 83.14
216553 , -7.87 , 1.84 , 100.00 , -4.00 , 250 , 80.88
216620 , -4.48 , -1.95 , 100.00 , 3.50 , 250 , 81.32
216685 , 3.93 , 1.33 , 100.00 , 3.50 , 250 , 82.14
216751 , 3.50 , -1.66 , 100.00 , -3.75 , 250 , 81.47
216817 , -0.11 , 2.43 , 100.00 , 3.50 , 250 , 82.45
216883 , -1.22 , 1.29 , 100.00 , 1.75 , 250 , 82.20
216949 , 4.84 , -0.20 , 100.00 , 3.50 , 250 , 83.26
217015 , 2.10 , -1.06 , 100.00 , 2.00 , 250 , 83.48
217081 , 1.46 , 1.91 , 100.00 , 2.00 , 250 , 83.75
217147 , 2.47 , -1.23 , 100.00 , 3.50 , 250 , 84.44
217212 , -3.68 , -0.13 , 100.00 , -3.75 , 250 , 82.77
217279 , -5.04 , -0.74 , 100.00 , 3.50 , 250 , 83.04
217345 , -7.25 , -2.09 , 100.00 , 1.75 , 250 , 82.00
217411 , -7.01 , -0.73 , 100.00 , 3.25 , 250 , 81.46
217477 , 3.00 , 2.83 , 100.00 , 1.75 , 250 , 81.83
217542 , -0.28 , 2.33 , 100.00 , 2.00 , 250 , 81.95
217609 , -2.63 , -0.60 , 100.00 , 3.50 , 250 , 82.01
217674 , 4.45 , -0.56 , 100.00 , 1.75 , 250 , 82.52
217741 , -0.25 , -3.47 , 100.00 , 3.50 , 250 , 82.91
217806 , -2.56 , 1.39 , 100.00 , 1.75 , 250 , 82.48
217873 , 5.57 , 0.75 , 100.00 , -8.00 , 250 , 81.43
217938 , -0.71 , -4.65 , 100.00 , 3.50 , 250 , 82.73
218004 , 0.27 , 2.78 , 100.00 , 2.00 , 250 , 82.72
218071 , 3.71 , -2.85 , 100.00 , 3.50 , 250 , 83.60
218136 , 2.00 , 1.14 , 100.00 , 1.75 , 250 , 83.74
218203 , 5.16 , -1.79 , 100.00 , 3.25 , 250 , 84.74
218268 , -0.39 , -2.01 , 100.00 , 1.75 , 250 , 84.56
218335 , -4.03 , 2.73 , 100.00 , 3.25 , 250 , 84.33
218400 , -7.80 , -1.90 , 100.00 , 3.25 , 250 , 83.47
218466 , -5.39 , 0.59 , 100.00 , 2.00 , 250 , 82.71
218532 , -13.88 , 1.30 , 100.00 , -2.25 , 250 , 80.17
218598 , -6.52 , -1.56 , 100.00 , 2.00 , 250 , 79.90
218664 , 1.04 , -0.60 , 100.00 , 3.75 , 250 , 80.56
218730 , 5.13 , 1.78 , 100.00 , 2.00 , 250 , 81.26
218797 , 7.31 , 0.14 , 100.00 , 1.50 , 250 , 82.26
218862 , 6.10 , -0.40 , 100.00 , 1.75 , 250 , 83.19
218928 , 3.97 , 3.62 , 100.00 , -2.50 , 250 , 82.96
218994 , 3.33 , -0.21 , 100.00 , -6.75 , 250 , 82.25
219060 , -4.14 , -3.14 , 100.00 , -1.75 , 250 , 81.94
219126 , -0.33 , 2.41 , 100.00 , -0.25 , 250 , 81.96
219192 , 4.13 , -0.82 , 100.00 , -6.00 , 250 , 81.31
219257 , 2.17 , 0.93 , 100.00 , -3.25 , 250 , 81.51
219324 , 0.64 , 3.42 , 100.00 , -3.25 , 250 , 81.23
219389 , 2.71 , -3.85 , 100.00 , -11.50 , 250 , 79.66
219456 , 1.44 , -1.55 , 100.00 , -22.50 , 250 , 76.66
219522 , 8.24 , 1.28 , 100.00 , -34.25 , 250 , 73.45
219587 , 15.15 , 0.71 , 100.00 , -46.00 , 250 , 70.14
219654 , 23.65 , -2.12 , 100.00 , -67.50 , 250 , 65.11
219719 , 39.12 , 3.25 , 100.00 , -73.75 , 250 , 63.13
219786 , 45.07 , 1.80 , 100.00 , -72.25 , 250 , 62.87
219851 , 65.55 , 4.28 , 100.00 , -72.00 , 250 , 65.22
219917 , 64.98 , -1.22 , 100.00 , -72.50 , 250 , 67.31
219983 , 79.67 , -3.62 , 100.00 , -72.25 , 250 , 71.35
220049 , 87.56 , -0.34 , 100.00 , -73.00 , 250 , 76.14
220115 , 73.88 , -0.94 , 100.00 , -72.50 , 250 , 79.09
220181 , 65.77 , -1.80 , 100.00 , -74.00 , 250 , 80.60
220248 , 51.78 , 4.83 , 100.00 , -72.50 , 250 , 80.62
220313 , 39.17 , 0.38 , 100.00 , -72.25 , 250 , 78.86
220379 , 34.52 , -2.69 , 100.00 , -72.50 , 250 , 76.53
220445 , 42.71 , 0.50 , 100.00 , -72.25 , 250 , 75.37
220511 , 39.99 , -0.90 , 100.00 , -73.75 , 250 , 73.61
220577 , 48.49 , 0.12 , 100.00 , -72.25 , 250 , 73.45
220643 , 42.00 , -0.85 , 100.00 , -72.50 , 250 , 72.24
220709 , 44.38 , -4.55 , 100.00 , -72.25 , 250 , 71.47
220775 , 53.31 , -3.05 , 100.00 , -72.25 , 250 , 71.88
220840 , 51.40 , -1.63 , 100.00 , -72.25 , 250 , 72.02
220907 , 53.30 , 0.31 , 100.00 , -72.50 , 250 , 72.36
220973 , 58.01 , 0.60 , 100.00 , -79.25 , 250 , 72.04
221039 , 53.66 , -0.72 , 100.00 , -72.25 , 250 , 73.14
221105 , 56.67 , -1.62 , 100.00 , -72.50 , 250 , 73.90
221171 , 59.42 , -0.64 , 100.00 , -72.25 , 250 , 75.04
221237 , 51.00 , -0.99 , 100.00 , -72.50 , 250 , 74.97
221302 , 62.00 , -1.11 , 100.00 , -72.50 , 250 , 76.37
221369 , 47.45 , -1.35 , 100.00 , -72.25 , 250 , 75.86
221434 , 49.12 , 0.30 , 100.00 , -79.75 , 250 , 74.13
221501 , 47.94 , -2.04 , 100.00 , -72.25 , 250 , 74.46
221566 , 49.87 , -3.90 , 100.00 , -72.25 , 250 , 74.31
221632 , 53.18 , 0.41 , 100.00 , -78.00 , 250 , 73.51
221699 , 52.88 , -2.58 , 100.00 , -72.25 , 250 , 74.34
221764 , 47.36 , -4.64 , 100.00 , -73.75 , 250 , 73.58
221831 , 50.64 , 0.06 , 100.00 , -72.50 , 250 , 73.66
221896 , 53.65 , 0.02 , 100.00 , -74.00 , 250 , 73.73
221963 , 59.17 , -2.05 , 100.00 , -72.25 , 250 , 75.00
222028 , 58.68 , 3.03 , 100.00 , -72.25 , 250 , 76.00
222094 , 55.58 , -3.58 , 100.00 , -78.00 , 250 , 75.45
222160 , 44.56 , -2.86 , 100.00 , -72.25 , 250 , 75.12
222226 , 57.09 , 0.44 , 100.00 , -74.00 , 250 , 75.57
222292 , 59.03 , -1.56 , 100.00 , -72.25 , 250 , 76.75
222358 , 49.68 , -1.70 , 100.00 , -72.50 , 250 , 76.45
222425 , 53.74 , -0.11 , 100.00 , -72.50 , 250 , 76.72
222490 , 47.56 , -2.24 , 100.00 , -72.25 , 250 , 76.21
222556 , 45.31 , 1.37 , 100.00 , -72.50 , 250 , 75.36
222622 , 42.18 , -0.35 , 100.00 , -72.50 , 250 , 74.16
222688 , 47.48 , -3.02 , 100.00 , -74.00 , 250 , 73.40
222754 , 49.04 , -3.10 , 100.00 , -78.00 , 250 , 72.25
222820 , 47.39 , -1.34 , 100.00 , -72.25 , 250 , 72.40
222886 , 53.40 , -0.19 , 100.00 , -72.25 , 250 , 72.78
222952 , 61.90 , 0.43 , 100.00 , -72.25 , 250 , 74.30
223017 , 54.20 , -0.17 , 100.00 , -73.00 , 250 , 74.58
223084 , 56.44 , 3.01 , 100.00 , -72.25 , 250 , 75.37
223150 , 60.67 , -2.44 , 100.00 , -68.50 , 250 , 77.33
223216 , 51.44 , -0.93 , 100.00 , -41.50 , 250 , 82.83
223282 , 39.99 , 0.41 , 100.00 , -21.00 , 250 , 88.02
223348 , 32.80 , 3.98 , 100.00 , -2.50 , 250 , 93.56
223414 , 3.85 , 1.04 , 100.00 , -4.00 , 250 , 93.09
223480 , -26.05 , -1.14 , 100.00 , 1.50 , 250 , 89.95
223546 , -25.09 , -0.77 , 100.00 , 3.50 , 250 , 86.79
223611 , -26.86 , -3.20 , 100.00 , 2.00 , 250 , 83.12
223678 , -28.94 , -1.21 , 100.00 , 3.50 , 250 , 79.67
223744 , -22.18 , -2.05 , 100.00 , 1.75 , 250 , 76.80
223810 , -0.39 , -1.22 , 100.00 , 3.50 , 250 , 77.35
223876 , 10.95 , 0.24 , 100.00 , 3.50 , 250 , 79.22
223941 , 22.35 , 1.99 , 100.00 , 2.00 , 250 , 82.24
224008 , 12.36 , 2.75 , 100.00 , 3.50 , 250 , 84.31
224073 , -0.97 , -2.79 , 100.00 , -3.75 , 250 , 82.99
224140 , -5.42 , 1.88 , 100.00 , 3.25 , 250 , 83.16
224205 , -0.33 , -2.39 , 100.00 , 1.75 , 250 , 83.04
224272 , -11.14 , 0.85 , 100.00 , 3.50 , 250 , 81.97
224337 , -5.30 , 0.55 , 100.00 , 3.25 , 250 , 81.49
224403 , 4.94 , 1.04 , 100.00 , 1.75 , 250 , 82.12
224470 , -6.00 , -0.72 , 100.00 , 3.50 , 250 , 81.76
224535 , -2.27 , 5.47 , 100.00 , -3.75 , 250 , 80.35
224602 , 5.35 , -4.81 , 100.00 , 3.50 , 250 , 82.06
224667 , 4.47 , -1.32 , 100.00 , 1.75 , 250 , 82.59
224734 , 3.01 , -2.57 , 100.00 , -3.75 , 250 , 82.01
224799 , 6.73 , -2.48 , 100.00 , 3.50 , 250 , 83.87
224865 , 1.83 , -0.32 , 100.00 , 2.00 , 250 , 84.03
224931 , 4.07 , -1.80 , 100.00 , 3.50 , 250 , 84.90
224997 , -7.87 , -0.75 , 100.00 , 2.00 , 250 , 83.75
225063 , -12.77 , -1.88 , 100.00 , 3.25 , 250 , 82.39
225129 , -13.97 , -2.49 , 100.00 , 3.25 , 250 , 80.76
225196 , -6.75 , -0.95 , 100.00 , -4.25 , 250 , 78.73
225261 , 1.76 , -1.23 , 100.00 , 3.50 , 250 , 80.10
225327 , 3.47 , -0.13 , 100.00 , 2.00 , 250 , 80.59
225393 , 4.38 , 1.38 , 100.00 , 3.50 , 250 , 81.63
225459 , 9.19 , 3.33 , 100.00 , 1.75 , 250 , 82.78
225525 , -0.18 , -0.35 , 100.00 , 3.50 , 250 , 83.17
225591 , 0.69 , -3.09 , 100.00 , 3.25 , 250 , 83.45
225656 , 0.91 , -2.86 , 100.00 , 1.75 , 250 , 83.47
225723 , -4.15 , -1.23 , 100.00 , 3.50 , 250 , 83.31
225788 , -0.31 , -1.85 , 100.00 , 1.75 , 250 , 83.16
225855 , -2.52 , -2.32 , 100.00 , -8.00 , 250 , 81.02
225921 , -6.03 , -1.68 , 100.00 , 1.75 , 250 , 81.29
225987 , -0.07 , -1.06 , 100.00 , 3.50 , 250 , 81.74
226053 , -0.91 , 1.15 , 100.00 , 3.25 , 250 , 81.85
226118 , -0.61 , 0.09 , 100.00 , 1.75 , 250 , 81.74
226185 , 6.73 , -1.81 , 100.00 , 3.50 , 250 , 83.09
226250 , 3.56 , 2.37 , 100.00 , 2.00 , 250 , 83.49
226317 , 2.42 , -0.63 , 100.00 , 3.25 , 250 , 84.13
226382 , -7.83 , -0.05 , 100.00 , 2.00 , 250 , 83.03
226449 , -5.81 , -0.92 , 100.00 , 2.00 , 250 , 82.35
226514 , 0.12 , -2.71 , 100.00 , -2.25 , 250 , 81.67
226580 , -8.40 , 0.27 , 100.00 , 1.75 , 250 , 81.06
226647 , 2.11 , -0.66 , 100.00 , 3.50 , 250 , 81.80
226712 , 3.80 , 0.62 , 100.00 , 2.00 , 250 , 82.28
226779 , 1.06 , 0.19 , 100.00 , 3.50 , 250 , 82.82
226844 , -1.87 , -2.93 , 100.00 , 3.25 , 250 , 82.77
226910 , -1.78 , -4.16 , 100.00 , 1.75 , 250 , 82.46
226976 , -0.38 , -1.71 , 100.00 , -2.25 , 250 , 81.73
227042 , -2.07 , -2.39 , 100.00 , 1.75 , 250 , 81.95
227108 , -1.81 , 0.08 , 100.00 , 3.25 , 250 , 82.11
227174 , -2.64 , -3.75 , 100.00 , -3.75 , 250 , 80.65
227240 , -2.94 , -2.50 , 100.00 , 3.50 , 250 , 81.27
227306 , 0.63 , -1.47 , 100.00 , 3.25 , 250 , 81.60
227372 , 10.23 , -3.28 , 100.00 , 2.00 , 250 , 82.95
227438 , 1.28 , 1.13 , 100.00 , 3.25 , 250 , 83.46
227504 , 5.08 , 0.32 , 100.00 , 1.75 , 250 , 84.03
227570 , 3.32 , -2.41 , 100.00 , 3.25 , 250 , 84.79
227636 , -9.95 , -0.22 , 100.00 , -4.00 , 250 , 82.21
227702 , -9.50 , -1.59 , 100.00 , 1.75 , 250 , 81.62
227768 , -3.89 , -0.28 , 100.00 , 3.50 , 250 , 81.55
227833 , -0.38 , 4.41 , 100.00 , 1.75 , 250 , 81.45
227900 , -2.82 , -0.76 , 100.00 , 3.50 , 250 , 81.53
227965 , -0.53 , -0.62 , 100.00 , 1.75 , 250 , 81.41
228032 , 5.25 , -4.40 , 100.00 , 3.25 , 250 , 82.51
228098 , -1.01 , -0.45 , 100.00 , 2.00 , 250 , 82.36
228164 , -0.42 , 3.90 , 100.00 , 2.00 , 250 , 82.42
228230 , 5.36 , -0.67 , 100.00 , 3.50 , 250 , 83.54
228295 , -3.17 , -1.31 , 100.00 , -4.00 , 250 , 81.92
228362 , -0.88 , -0.08 , 100.00 , 3.50 , 250 , 82.79
228427 , 2.83 , 0.25 , 100.00 , 2.00 , 250 , 83.12
228494 , -2.77 , 2.86 , 100.00 , 3.50 , 250 , 83.13
228559 , -0.45 , 0.28 , 100.00 , 2.75 , 250 , 83.16
228625 , 0.73 , -2.23 , 100.00 , -2.00 , 250 , 82.50
228691 , -2.15 , 2.35 , 100.00 , -2.75 , 250 , 81.80
228757 , -1.29 , 3.67 , 100.00 , -5.00 , 250 , 80.88
228824 , 1.09 , 1.60 , 100.00 , -3.50 , 250 , 80.81
228889 , -2.12 , 0.87 , 100.00 , -5.75 , 250 , 79.72
228956 , 8.72 , 1.53 , 100.00 , -11.75 , 250 , 79.18
229021 , 5.07 , 3.44 , 100.00 , -7.25 , 250 , 79.61
229087 , 7.11 , -1.15 , 100.00 , -9.00 , 250 , 79.54
229153 , 9.60 , -0.98 , 100.00 , -7.75 , 250 , 80.20
229219 , 10.64 , -0.07 , 100.00 , -9.00 , 250 , 80.61
229285 , 14.67 , 3.76 , 100.00 , -7.00 , 250 , 82.03
229351 , 8.59 , -2.37 , 100.00 , -7.25 , 250 , 82.39
229417 , 2.39 , -1.76 , 100.00 , -12.25 , 250 , 80.99
229483 , 5.57 , -4.56 , 100.00 , -5.25 , 250 , 81.86
229549 , 5.16 , -1.67 , 100.00 , -6.50 , 250 , 81.74
229615 , 3.24 , 0.01 , 100.00 , -9.50 , 250 , 80.91
229681 , 9.98 , 3.60 , 100.00 , -4.50 , 250 , 82.25
229747 , 5.50 , 0.32 , 100.00 , -3.75 , 250 , 82.61
229813 , 4.04 , -0.85 , 100.00 , -8.00 , 250 , 81.88
229878 , 4.45 , -1.22 , 100.00 , -8.25 , 250 , 81.60
229945 , 3.76 , 1.25 , 100.00 , -2.00 , 250 , 82.45
230010 , 0.84 , 0.91 , 100.00 , 1.75 , 250 , 83.01
230077 , 0.74 , -1.52 , 100.00 , -2.50 , 250 , 82.36
230142 , 7.29 , 5.22 , 100.00 , 2.00 , 250 , 83.87
230209 , -5.24 , -0.09 , 100.00 , 3.25 , 250 , 83.48
230275 , -5.71 , -1.18 , 100.00 , -2.25 , 250 , 81.87
230340 , 0.17 , 1.25 , 100.00 , 2.00 , 250 , 82.42
230407 , -3.40 , -2.99 , 100.00 , 3.50 , 250 , 82.37
230472 , 3.20 , -0.89 , 100.00 , 1.75 , 250 , 82.71
230539 , -0.95 , -3.73 , 100.00 , 3.25 , 250 , 82.95
230604 , -1.84 , -0.81 , 100.00 , 2.00 , 250 , 82.68
230671 , -3.73 , 1.74 , 100.00 , 3.50 , 250 , 82.58
230736 , -2.31 , -1.28 , 100.00 , -2.50 , 250 , 81.37
230802 , 1.33 , 0.27 , 100.00 , 1.75 , 250 , 82.08
230868 , -1.37 , -1.49 , 100.00 , 3.50 , 250 , 82.33
230934 , -3.08 , -1.97 , 100.00 , 1.75 , 250 , 81.85
231001 , -0.35 , -1.91 , 100.00 , 3.50 , 250 , 82.24
231066 , -0.63 , -1.19 , 100.00 , 2.00 , 250 , 82.13
231133 , 1.97 , -0.62 , 100.00 , 1.75 , 250 , 82.46
231198 , -1.46 , -1.19 , 100.00 , 3.50 , 250 , 82.69
231264 , -1.25 , -2.39 , 100.00 , 2.00 , 250 , 82.49
231330 , 6.16 , -0.60 , 100.00 , 3.25 , 250 , 83.63
231396 , 4.83 , 0.92 , 100.00 , -3.75 , 250 , 83.12
231462 , -2.83 , 1.89 , 100.00 , 3.50 , 250 , 83.68
231528 , 2.16 , -2.92 , 100.00 , 3.50 , 250 , 84.18
231595 , 3.59 , 0.81 , 100.00 , 1.75 , 250 , 84.51
231660 , -7.24 , -1.97 , 100.00 , 3.25 , 250 , 83.85
231726 , -7.00 , -3.33 , 100.00 , 2.25 , 250 , 82.93
